Clothing Inventory as of 1/14/2019


1162,Clothing,3,1st Bottom Dryer Felt,Albany International,Aerorun,30519355,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,Inventory,Pulp Prep,,0,"148"" x 106'",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1163,Clothing,3,2nd Top Dryer Felt,Albany International,Aeropulse XL,30487675,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,Inventory,Pulp Prep,,0,"148"" x 111'-6""",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1164,Clothing,3,2nd Top Dryer Felt,Albany International,Aeropulse XL,30528043,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,Inventory,Pulp Prep,,0,"148"" x 111'-6""",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1165,Clothing,3,2nd Bottom Dryer Felt,Albany International,Aeropulse XL,30519356,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,Inventory,Pulp Prep,,0,"148"" x 113'",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1166,Clothing,3,2nd Bottom Dryer Felt,Albany International,Thermonetics,30459430,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,Inventory,Pulp Prep,,0,"148"" x 113'",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1167,Clothing,3,3rd Top Dryer Felt,Albany International,Aerorun,30538944,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,Inventory,Pulp Prep,,0,"148"" x 69'x6""",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1168,Clothing,3,3rd Top Dryer Felt,Albany International,Aerorun,30500401,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,Inventory,Pulp Prep,,0,"148"" x 69'x6""",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1169,Clothing,3,3rd Bottom Dryer Felt,Albany International,Aerorun,30484891,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,Inventory,Pulp Prep,,0,"148"" x 91'x6""",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1170,Clothing,3,3rd Bottom Dryer Felt,Albany International,Aerorun,30524273,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,Inventory,Pulp Prep,,0,"148"" x 91'x6""",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1171,Clothing,1,Wire,Albany International,Printline LC,30455696,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,History,None,,161,"123.5"" x 78'-6""",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1172,Clothing,1,Wire,Albany International,Printline LC,30455697,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,History,None,,189,"123.5"" x 78'-6""",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1173,Clothing,1,Wire,Albany International,Printline LC,30476732,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,History,None,,122,"123.5"" x 78'-6""",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1174,Clothing,1,Wire,Albany International,Printline LC,30435651,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,History,None,,196,"123.5"" x 78'-6""",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
